slug,name,brand,category_slug,description,price,original_price,rating,review_count,image,badge,stock,is_flash,flash_reserved_pct
haribo-chamallows-62g,HARIBO CHAMALLOWS 62G,HARIBO,bonbons,"HARIBO CHAMALLOWS 62G. Une sélection MART+, l'épicerie fine de terroir.",350,360,4.6,193,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602140553-D42agKYL.png,PROMO,50,0,0
haribo-chamalo-130g,HARIBO CHAMALO 130G,HARIBO,bonbons,"HARIBO CHAMALO 130G. Une sélection MART+, l'épicerie fine de terroir.",600,750,4.7,251,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602140459-w2nPMEuN.png,PROMO,0,0,0
tetes-brulees-300g,TETES BRULEES 300G,TETES,bonbons,"TETES BRULEES 300G. Une sélection MART+, l'épicerie fine de terroir.",1550,1750,4.9,393,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250604173454-UMIWJyAP.png,PROMO,45,0,0
fini-the-mellows-direct,FINI The Mellows Direct,FINI,bonbons,FINI The Mellows Direct - format 80G.,420,450,4.5,67,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250614172428-iGuFT1tp.png,PROMO,0,0,0
haribo-star-mint-200g,HARIBO STAR MINT 200G,HARIBO,bonbons,"HARIBO STAR MINT 200G. Une sélection MART+, l'épicerie fine de terroir.",1200,,4.6,172,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602140153-jt7M1m5D.png,,59,0,0
haribo-rotella-300g,HARIBO ROTELLA 300G,HARIBO,bonbons,"HARIBO ROTELLA 300G. Une sélection MART+, l'épicerie fine de terroir.",1200,1250,4.7,253,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602140007-J6C0NqP7.png,PROMO,0,0,0
haribo-teeth,Haribo Teeth,HARIBO,bonbons,Haribo Teeth - format 80G.,280,,4.9,411,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250614171806-hzGeF8uR.png,BESTSELLER,50,0,0
tictac-18g,TICTAC 18G,TICTAC,bonbons,"TICTAC 18G. Une sélection MART+, l'épicerie fine de terroir.",260,,4.4,38,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602135711-wp5cPtE6.png,,50,0,0
kinder-bueno,Kinder Bueno,KINDER,chocolats,"Kinder Bueno. Une sélection MART+, l'épicerie fine de terroir.",280,,4.7,223,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602002025-KkVBUUPV.png,,49,0,0
chocapic-bar-t6,Chocapic Bar T6,CHOCAPIC,epicerie,"Chocapic Bar T6. Une sélection MART+, l'épicerie fine de terroir.",180,,4.9,431,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602002048-d0NwB1Rt.png,BESTSELLER,50,0,0
coffret-merci-250g,Coffret Merci 450g,MERCI,chocolats,"Coffret Merci 450g. Une sélection MART+, l'épicerie fine de terroir.",4650,4800,4.5,135,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602002108-0l8zsjI8.png,PROMO,50,0,0
cote-d-or-122g-sachet,Côte dOr Mini Bouchée,CÔTE,chocolats,"Côte dOr Mini Bouchée. Une sélection MART+, l'épicerie fine de terroir.",1250,1320,4.9,412,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602002229-dgyJV1RS.png,PROMO,0,0,0
cote-d-or-pate-damandes-180g,Côte dOr - Pate d'Amandes 180g,CÔTE,chocolats,"Côte dOr - Pate d'Amandes 180g. Une sélection MART+, l'épicerie fine de terroir.",1000,,4.8,338,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602002405-uVElqOol.png,,0,0,0
cote-d-or-amandes-entieres180g,Côte dOr - Amandes Entières180g,CÔTE,chocolats,Côte dOr - Amandes Entières180g - format Date : 25-08-2025.,599,1000,4.8,355,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602002524-zglihm3Q.png,PROMO,1,0,0
cote-d-or-praline-double-lait-180g,Côte dOr - Praliné Double Lait 180g,CÔTE,chocolats,"Côte dOr - Praliné Double Lait 180g. Une sélection MART+, l'épicerie fine de terroir.",950,1000,4.6,186,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602002641-gf37RxTp.png,PROMO,0,0,0
cote-d-or-lait-amandes180g,Côte dOr - Lait Amandes180g,CÔTE,chocolats,"Côte dOr - Lait Amandes180g. Une sélection MART+, l'épicerie fine de terroir.",950,1000,4.8,354,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602002748-PntCe95V.png,PROMO,0,0,0
cote-d-or-au-lait-180g,Côte dOr - Au Lait 180g,CÔTE,chocolats,"Côte dOr - Au Lait 180g. Une sélection MART+, l'épicerie fine de terroir.",950,1000,4.7,255,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250604113808-vheQoJ6j.png,PROMO,0,0,0
cote-d-or-praline-noir-180g,Côte dOr - Praliné Noir 180g,CÔTE,chocolats,"Côte dOr - Praliné Noir 180g. Une sélection MART+, l'épicerie fine de terroir.",950,1000,4.7,224,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602003004-3t0w6CCd.png,PROMO,0,0,0
cote-d-or-mignonette-noir-orange,Côte dOr Mignonette Noir Orange,CÔTE,chocolats,Côte dOr Mignonette Noir Orange - format x24 Mignonettes.,780,850,4.9,381,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602003111-D2jxWuo0.png,PROMO,4,0,0
crunch-mini-tablettes-57g,Crunch Mini Tablettes 57g,CRUNCH,chocolats,"Crunch Mini Tablettes 57g. Une sélection MART+, l'épicerie fine de terroir.",230,240,4.4,39,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602003130-wd45EiPn.png,PROMO,3,0,0
kinder-chocolat-barre,Kinder chocolat Barre,KINDER,chocolats,"Kinder chocolat Barre. Une sélection MART+, l'épicerie fine de terroir.",80,,4.9,412,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250604113414-sP3PKSz9.png,BESTSELLER,55,0,0
kinder-joy-bleu,KINDER JOY Bleu,KINDER,chocolats,"KINDER JOY Bleu. Une sélection MART+, l'épicerie fine de terroir.",280,300,4.6,164,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602003843-wyBQSvyT.png,PROMO,60,0,0
kinder-joy-rose,KINDER JOY Rose,KINDER,chocolats,"KINDER JOY Rose. Une sélection MART+, l'épicerie fine de terroir.",300,,4.7,267,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602004007-pSjZszK7.png,,48,0,0
kisses-dark-chocolat-46g,Kisses Dark Chocolate,KISSES,chocolats,Kisses Dark Chocolate - format 146g.,1400,,4.7,276,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250603212137-O9mEOKpZ.png,,0,0,0
kitkat-bar,KitKat Bar,KITKAT,chocolats,"KitKat Bar. Une sélection MART+, l'épicerie fine de terroir.",250,,4.7,226,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602132455-0cilhbtq.png,,49,0,0
lindt-excellence-70,Lindt Excellence 70%,LINDT,chocolats,"Lindt Excellence 70%. Une sélection MART+, l'épicerie fine de terroir.",880,,4.7,261,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602132404-9UIbyygc.png,,50,0,0
lindt-creation-pavlova-framboise,Lindt Creation - Pavlova Framboise,LINDT,chocolats,Lindt Creation - Pavlova Framboise - format 150g.,1200,,4.8,305,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250614155302-R4IR1khB.png,,48,0,0
lindt-lindor-double-chocolat,Lindt Lindor - Double Chocolat,LINDT,chocolats,Lindt Lindor - Double Chocolat - format 100g.,800,880,4.9,413,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250614160632-5tjRkaN3.png,PROMO,48,0,0
lindt-lucky-monkey-lait-cereales,Lindt Lucky Monkey Lait-Céréales,LU,chocolats,Lindt Lucky Monkey Lait-Céréales - format 100g.,900,1000,4.7,253,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602133512-lghYfbge.png,PROMO,8,0,0
lion-bar,Lion Bar,LION,chocolats,"Lion Bar. Une sélection MART+, l'épicerie fine de terroir.",250,,4.7,275,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602140957-PWJztOeh.png,,0,0,0
lion-cereal-bar,Lion Cereal Bar,LION,chocolats,"Lion Cereal Bar. Une sélection MART+, l'épicerie fine de terroir.",200,,4.7,276,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602132834-BiArJaol.png,,3,0,0
maltesers-37g,Maltesers 37g,MALTESERS,chocolats,"Maltesers 37g. Une sélection MART+, l'épicerie fine de terroir.",280,300,4.7,279,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602133029-iImoAL8b.png,PROMO,0,0,0
mars-bar,Mars Bar,MARS,chocolats,"Mars Bar. Une sélection MART+, l'épicerie fine de terroir.",220,,4.9,447,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602133020-qweWKncg.png,BESTSELLER,49,0,0
mars-mini,Mars Mini,MARS,chocolats,"Mars Mini. Une sélection MART+, l'épicerie fine de terroir.",85,110,4.9,441,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602133852-OUmSog6l.png,PROMO,7,0,0
milka-100g,Milka 100g,MILKA,chocolats,"Milka 100g. Une sélection MART+, l'épicerie fine de terroir.",499,550,4.6,192,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602133042-rIhNRrJ4.png,PROMO,0,0,0
milka-mmmax-choco-biscuit-300g,Milka MMMAX Choco-Biscuit 300g,MILKA,chocolats,"Milka MMMAX Choco-Biscuit 300g. Une sélection MART+, l'épicerie fine de terroir.",1100,1150,4.4,28,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250614151251-8YLwIQxY.png,PROMO,49,0,0
mordjan-blanche,Mordjan blanche,MORDJAN,chocolats,"Mordjan blanche. Une sélection MART+, l'épicerie fine de terroir.",950,,4.7,280,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602134003-BrpQGutx.png,,0,0,0
mordjan-noir,Mordjan Noir,MORDJAN,chocolats,"Mordjan Noir. Une sélection MART+, l'épicerie fine de terroir.",840,,4.9,374,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602134015-Qlwi4eze.png,,0,0,0
nestle-dessert-200g,Nestlé Dessert Noir,NESTLÉ,chocolats,Nestlé Dessert Noir - format 200g.,880,,4.5,104,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250614152648-ecE8MLnu.png,,0,0,0
nutella-1kg,Nutella 1KG,NUTELLA,chocolats,"Nutella 1KG. Une sélection MART+, l'épicerie fine de terroir.",2999,,4.5,77,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602133107-dRmvywIF.png,,47,0,0
ritter-sports-cocoa-selection-noir-61-100g,Ritter Sports Cocoa Selection Noir 61% 100g,RITTER,chocolats,"Ritter Sports Cocoa Selection Noir 61% 100g. Une sélection MART+, l'épicerie fine de terroir.",600,,4.4,52,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250614151005-oJcQGX0T.png,,50,0,0
schoko-bon-225g,Schoko Bons,SCHOKO,chocolats,Schoko Bons - format 225g.,1750,1850,4.8,330,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602134050-8leht4Ot.png,PROMO,0,0,0
snickers,Snickers,SNICKERS,chocolats,"Snickers. Une sélection MART+, l'épicerie fine de terroir.",230,,4.7,219,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602134036-4EDo5SNF.png,,59,0,0
toblerone-crunchy-salted-almond-100g,Toblerone Crunchy salted Almond 100g,TOBLERONE,chocolats,"Toblerone Crunchy salted Almond 100g. Une sélection MART+, l'épicerie fine de terroir.",550,720,4.5,81,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602134236-iM30Y0zI.png,PROMO,50,0,0
toblerone-dark-100g,Toblerone Dark 100g,TOBLERONE,chocolats,"Toblerone Dark 100g. Une sélection MART+, l'épicerie fine de terroir.",750,,4.5,89,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602134337-CRbsVE1Q.png,,0,0,0
toblerone-originale-100g,Toblerone Originale 100g,TOBLERONE,chocolats,"Toblerone Originale 100g. Une sélection MART+, l'épicerie fine de terroir.",720,750,4.5,89,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602134405-SRy6Ichp.png,PROMO,50,0,0
nescafe-haselnut-95g,Nescafé Haselnut 95g,NESCAFÉ,epicerie,"Nescafé Haselnut 95g. Une sélection MART+, l'épicerie fine de terroir.",1560,,4.6,156,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602235153-oj76TS49.png,,50,0,0
nescafe-caramel-95g,Nescafé Caramel 95g,NESCAFÉ,epicerie,"Nescafé Caramel 95g. Une sélection MART+, l'épicerie fine de terroir.",1450,1560,4.6,193,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602235210-UrxeWoh1.png,PROMO,0,0,0
nescafe-decaf-100g,Nescafé Decaf,NESCAFÉ,epicerie,Nescafé Decaf - format 100g.,1500,1620,4.6,174,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250710130924-wVljWk7b.png,PROMO,0,0,0
carte-noire-250g,Carte Noire 250g,CARTE NOIRE,epicerie,"Carte Noire 250g. Une sélection MART+, l'épicerie fine de terroir.",1176,,4.5,61,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602235346-BzblwG7Q.png,,3,0,0
segafredo-moulu-250g,Segafredo Moulu 250g,LU,epicerie,"Segafredo Moulu 250g. Une sélection MART+, l'épicerie fine de terroir.",1536,,4.6,150,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602235357-nHaH31Nh.png,,1,0,0
grand-mere-250g,Grand Mère 250g,GRAND,epicerie,"Grand Mère 250g. Une sélection MART+, l'épicerie fine de terroir.",1399,1450,4.6,201,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602235408-BeUoIj1b.png,PROMO,0,0,0
lavazza-el-matino,Lavazza El Matino,LAVAZZA,epicerie,"Lavazza El Matino. Une sélection MART+, l'épicerie fine de terroir.",1260,,4.7,250,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602235419-lzDhAUSe.png,,0,0,0
lor-intense,L'Or Intense,L'OR,epicerie,L'Or Intense - format 250G.,1260,,4.9,438,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615162011-2K9OYORR.png,BESTSELLER,4,0,0
nespresso-apreggio,Nespresso Apreggio,NESPRESSO,epicerie,Nespresso Apreggio - format T10.,1700,,4.4,26,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617173947-a4OztUEg.png,,50,0,0
mokate-white-chocolate,Mokate White Chocolate,MOKATE,chocolats,"Mokate White Chocolate. Une sélection MART+, l'épicerie fine de terroir.",1500,,4.8,346,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250604120600-toOVCJ4i.png,,1,0,0
mokate-cappuccino-noisette,Mokate Cappuccino Noisette,MOKATE,epicerie,"Mokate Cappuccino Noisette. Une sélection MART+, l'épicerie fine de terroir.",850,,4.6,207,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250604121338-KXVJ6dFU.png,,50,0,0
mokate-cappuccino-choco-cerise,Mokate Cappuccino Choco-Cerise,MOKATE,chocolats,"Mokate Cappuccino Choco-Cerise. Une sélection MART+, l'épicerie fine de terroir.",699,850,4.6,183,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250602235714-DhN4nf9q.png,PROMO,0,0,0
mokate-cappuccino-chocolat,Mokate Cappuccino Chocolat,MOKATE,chocolats,"Mokate Cappuccino Chocolat. Une sélection MART+, l'épicerie fine de terroir.",699,850,4.9,439,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250604121218-wNuizbm3.png,PROMO,50,0,0
mokate-cappuccino-vanille,Mokate Cappuccino Vanille,MOKATE,epicerie,"Mokate Cappuccino Vanille. Une sélection MART+, l'épicerie fine de terroir.",850,,4.9,406,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250604121009-XMJGy8lW.png,BESTSELLER,1,0,0
bellarom-capsule-t20,BELLAROM CAPSULE T20,BELLAROM,epicerie,"BELLAROM CAPSULE T20. Une sélection MART+, l'épicerie fine de terroir.",1400,1500,4.7,261,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250604114315-EE5pErZM.png,PROMO,50,0,0
dolce-gusto-latte-macchiato-caramel,DOLCE GUSTO Latte Macchiato Caramel,DOLCE GUSTO,epicerie,"DOLCE GUSTO Latte Macchiato Caramel. Une sélection MART+, l'épicerie fine de terroir.",1650,1800,4.7,236,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250603000008-NQSD95OM.png,PROMO,50,0,0
dolce-gusto-double-espresso,DOLCE GUSTO Double Espresso,DOLCE GUSTO,epicerie,"DOLCE GUSTO Double Espresso. Une sélection MART+, l'épicerie fine de terroir.",1800,,4.4,40,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250603000056-SYYLrC7T.png,,0,0,0
dolce-gusto-nesquik,DOLCE GUSTO Nesquik,DOLCE GUSTO,epicerie,"DOLCE GUSTO Nesquik. Une sélection MART+, l'épicerie fine de terroir.",1800,,4.6,164,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250603000257-wYlKBWwX.png,,50,0,0
dolce-gusto-luongo-intenso,DOLCE GUSTO Luongo Intenso,LU,epicerie,"DOLCE GUSTO Luongo Intenso. Une sélection MART+, l'épicerie fine de terroir.",1800,,4.4,47,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250603000611-dtoH518E.png,,50,0,0
dolce-gusto-chococino,DOLCE GUSTO Chococino,DOLCE GUSTO,chocolats,"DOLCE GUSTO Chococino. Une sélection MART+, l'épicerie fine de terroir.",1800,,4.9,400,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250603000728-8jAiowiw.png,BESTSELLER,50,0,0
dolce-gusto-marakech-tea,DOLCE GUSTO Marakech Tea,DOLCE GUSTO,epicerie,"DOLCE GUSTO Marakech Tea. Une sélection MART+, l'épicerie fine de terroir.",1800,,4.6,160,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250603000805-hjPgnIg9.png,,50,0,0
lipton-framboise-28g,LIPTON Framboise 28G,LIPTON,epicerie,"LIPTON Framboise 28G. Une sélection MART+, l'épicerie fine de terroir.",850,,4.6,192,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250603000825-CB9fApkf.png,,0,0,0
lipton-mandarine-28g,LIPTON Mandarine 28G,LIPTON,epicerie,"LIPTON Mandarine 28G. Une sélection MART+, l'épicerie fine de terroir.",850,,4.8,351,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250604121821-4cAUURGP.png,,0,0,0
lipton-tropical-28g,LIPTON Tropical 28G,LIPTON,epicerie,"LIPTON Tropical 28G. Une sélection MART+, l'épicerie fine de terroir.",750,850,4.4,35,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250603001121-JMT3cpQL.png,PROMO,0,0,0
lipton-grand-sud-28g,LIPTON Grand Sud 28G,LIPTON,epicerie,"LIPTON Grand Sud 28G. Une sélection MART+, l'épicerie fine de terroir.",850,,4.5,103,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250603001059-hJhF8gCm.png,,1,0,0
lipton-grenade-framboise-28g,LIPTON Grenade-Framboise 28G,LIPTON,epicerie,"LIPTON Grenade-Framboise 28G. Une sélection MART+, l'épicerie fine de terroir.",750,850,4.8,360,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250604120104-bpQB1X7G.png,PROMO,0,0,0
red-bull-250ml,Red Bull 250ml,RED BULL,boissons,"Red Bull 250ml. Une sélection MART+, l'épicerie fine de terroir.",550,600,4.9,441,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601230923-vUsGrfkv.png,PROMO,46,0,0
monster-ultra-fiesta,MONSTER Ultra Fiesta,MONSTER,boissons,"MONSTER Ultra Fiesta. Une sélection MART+, l'épicerie fine de terroir.",880,950,4.9,427,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601231457-MaYkNiCp.png,PROMO,0,0,0
monster-monarh-juiced,MONSTER Monarh Juiced,MONSTER,boissons,"MONSTER Monarh Juiced. Une sélection MART+, l'épicerie fine de terroir.",880,950,4.8,365,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615151946-5Hm3y6rB.png,PROMO,50,0,0
monster-mixxd-punch,MONSTER Mixxd Punch,MONSTER,boissons,"MONSTER Mixxd Punch. Une sélection MART+, l'épicerie fine de terroir.",880,950,4.4,57,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601231718-pcZfkHUJ.png,PROMO,0,0,0
monster-vri46-the-doctor,MONSTER VRI46 The Doctor,MONSTER,boissons,"MONSTER VRI46 The Doctor. Une sélection MART+, l'épicerie fine de terroir.",880,950,4.9,392,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601231837-C0mOO3j1.png,PROMO,50,0,0
monster-energy-original,MONSTER Energy Original,MONSTER,boissons,"MONSTER Energy Original. Une sélection MART+, l'épicerie fine de terroir.",880,950,4.8,296,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601231852-f3B8W5XS.png,PROMO,0,0,0
monster-aussie-lemonade-juiced,MONSTER Aussie Lemonade Juiced,MONSTER,boissons,"MONSTER Aussie Lemonade Juiced. Une sélection MART+, l'épicerie fine de terroir.",880,950,4.7,269,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601232055-EA75LQEz.png,PROMO,50,0,0
izem-with-juice-gout-poire,IZEM With Juice Goût Poire,IZEM,boissons,"IZEM With Juice Goût Poire. Une sélection MART+, l'épicerie fine de terroir.",100,,4.8,360,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601232429-huWK0kNG.png,,12,0,0
izem-gout-pomme,IZEM Goût Pomme,IZEM,boissons,"IZEM Goût Pomme. Une sélection MART+, l'épicerie fine de terroir.",80,,4.7,285,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601232512-FbEmtZPh.png,,5,0,0
izem-energy,IZEM Energy,IZEM,boissons,"IZEM Energy. Une sélection MART+, l'épicerie fine de terroir.",80,,4.8,359,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601232704-GtpJvpPd.png,,0,0,0
izem-gout-cerise,IZEM Goût Cerise,IZEM,boissons,"IZEM Goût Cerise. Une sélection MART+, l'épicerie fine de terroir.",80,,4.8,310,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601232938-xJTgvppu.png,,50,0,0
pitbull,Pitbull,PITBULL,boissons,"Pitbull. Une sélection MART+, l'épicerie fine de terroir.",120,,4.6,171,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601233247-SsIX2le0.png,,12,0,0
oasis-sirop-pomme-framboise-60cl,OASIS SIROP Pomme-Framboise 60CL,OASIS,boissons,"OASIS SIROP Pomme-Framboise 60CL. Une sélection MART+, l'épicerie fine de terroir.",1350,1500,4.7,287,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601234019-j9wRTBC0.png,PROMO,0,0,0
oasis-sirop-passion-abricot-60cl,OASIS SIROP Passion-Abricot 60CL,OASIS,boissons,"OASIS SIROP Passion-Abricot 60CL. Une sélection MART+, l'épicerie fine de terroir.",1350,1500,4.6,195,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250601234053-0eWFJH9s.png,PROMO,50,0,0
